 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR        SIGNAL         NOISE         RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
123      714.0000      187.1910      245.0000      174.0000      3249.562     0.4502378      1.673062  0.0003703618  1.927752E-16  1.263765E-17      15.25403      113.6521      10.82747      3248.734     0.1971964      9.567764     0.5149795  8.804644E-18
124      714.0000      187.1910      247.0000      174.0000      3249.520     0.3524621      1.673028  0.0002899323  2.094018E-16  1.144866E-17      18.29051      123.4561      10.88068      3248.874     0.1443635      9.834769     0.3935030  8.585265E-18
125      714.0000      187.1910      249.0000      174.0000      3249.484     0.4023869      1.672998  0.0003310001  1.959332E-16  1.222214E-17      16.03101      115.5167      10.75584      3248.744     0.1595836      9.615002     0.4608083  8.795381E-18
126      714.0000      187.1910      251.0000      174.0000      3249.412     0.5480290      1.672939  0.0004508041  1.649551E-16  1.409569E-17      11.70252      97.25501      10.68940      3248.543     0.2206055      8.884524     0.5836896  1.020420E-17
127      714.0000      187.1910      253.0000      174.0000      3249.582     0.3596910      1.673079  0.0002958788  1.992259E-16  1.300563E-17      15.31844      117.4544      11.16746      3248.811     0.1804741      9.635866     0.4273697  8.960299E-18
128      714.0000      187.1910      255.0000      174.0000      3249.491     0.3963727      1.673004  0.0003260529  2.017906E-16  1.286062E-17      15.69058      118.9698      11.18587      3248.854     0.1814083      9.651136     0.4815014  9.110957E-18
129      714.0000      187.1910      257.0000      174.0000      3249.546     0.5204574      1.673049  0.0004281240  1.948379E-16  1.363937E-17      14.28496      114.8687      11.30098      3248.819     0.2150508      9.517960     0.4167258  9.396092E-18
130      714.0000      187.1910      259.0000      174.0000      3249.723     0.6707527      1.673195  0.0005517555  1.664042E-16  1.613044E-17      10.31616      98.09999      11.67962      3248.605     0.2810752      8.856036     0.6681125  1.076063E-17
131      714.0000      187.1910      261.0000      174.0000      3249.544     0.4759122      1.673048  0.0003914814  1.841893E-16  1.346916E-17      13.67489      108.5908      10.92726      3248.707     0.1916710      9.261204     0.4537823  1.001263E-17
132      714.0000      187.1910      263.0000      174.0000      3249.578     0.5411286      1.673075  0.0004451278  1.971681E-16  1.396890E-17      14.11478      116.2414      11.50604      3248.775     0.1998170      9.654316     0.5510917  9.864513E-18
133      714.0000      187.1910      265.0000      174.0000      3249.616     0.5328812      1.673107  0.0004383436  2.144631E-16  1.312315E-17      16.34235      126.4363      11.67243      3248.912     0.1681003      9.868760     0.4610178  9.569572E-18
134      714.0000      187.1910      267.0000      174.0000      3249.714     0.5997853      1.673188  0.0004933783  2.132947E-16  1.499223E-17      14.22701      125.7436      12.39641      3248.908     0.2332682      9.809307     0.5397822  9.527788E-18
135      714.0000      187.1910      269.0000      174.0000      3249.612     0.5264358      1.673104  0.0004330417  2.060821E-16  1.483737E-17      13.88939      121.4954      12.12648      3248.828     0.2195282      9.735082     0.6151427  9.826260E-18
136      714.0000      187.1910      271.0000      174.0000      3249.707     0.4331733      1.673182  0.0003563247  2.174001E-16  1.353819E-17      16.05828      128.1642      11.92436      3248.944     0.1743065      9.883643     0.4421592  9.423969E-18
137      714.0000      187.1910      273.0000      174.0000      3249.711     0.5921371      1.673185  0.0004870870  2.167386E-16  1.459425E-17      14.85096      127.7741      12.33039      3248.929     0.2060145      9.904313     0.5690464  9.464424E-18
138      714.0000      187.1910      275.0000      174.0000      3249.564     0.7136696      1.673064  0.0005870587  1.984058E-16  1.710552E-17      11.59893      116.9716      12.92599      3248.832     0.3150684      9.472962     0.7416447  1.018186E-17
139      714.0000      187.1910      277.0000      174.0000      3249.708     0.4992273      1.673183  0.0004106602  2.236946E-16  1.446815E-17      15.46117      131.8749      12.48411      3248.965     0.2300229      10.03327     0.5124019  9.450330E-18
140      714.0000      187.1910      279.0000      174.0000      3249.667     0.2906127      1.673149  0.0002390556  2.450974E-16  1.266428E-17      19.35345      144.4944      12.47035      3249.066     0.1452085      10.22576     0.3287531  9.598993E-18
141      714.0000      187.1910      281.0000      174.0000      3249.674     0.3785288      1.673154  0.0003113746  2.617245E-16  1.422562E-17      18.39811      154.2964      13.56820      3249.106     0.1698195      10.40411     0.4346062  9.980917E-18
