 AP       XCENTER       YCENTER        APSIZE       PIXPEAK          WAVE       WAVEERR             Z          ZERR         SIGNAL         NOISE          RATIO      BBEWREST   BBEWRESTERR       WAVEFIT    WAVEFITERR          FWHM       FWHMERR          FLIM
117      729.0000      257.7520      233.0000      0.000000      0.000000      0.000000      0.000000      0.000000   2.586994E-18  4.301905E-18      0.6013602      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.836248E-18
118      729.0000      257.7520      235.0000      0.000000      0.000000      0.000000      0.000000      0.000000   4.526534E-18  4.513217E-18       1.002951      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  3.964193E-18
119      729.0000      257.7520      237.0000      0.000000      0.000000      0.000000      0.000000      0.000000   6.489350E-18  4.571837E-18       1.419419      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  4.023396E-18
120      729.0000      257.7520      239.0000      0.000000      0.000000      0.000000      0.000000      0.000000   6.227525E-18  4.580187E-18       1.359666      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  4.017774E-18
121      729.0000      257.7520      241.0000      0.000000      0.000000      0.000000      0.000000      0.000000   3.962372E-18  4.705793E-18      0.8420202      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  4.013228E-18
122      729.0000      257.7520      243.0000      0.000000      0.000000      0.000000      0.000000      0.000000   6.249763E-18  4.701254E-18       1.329382      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  4.148486E-18
123      729.0000      257.7520      245.0000      0.000000      0.000000      0.000000      0.000000      0.000000   9.450510E-19  4.570454E-18      0.2067740      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  4.137844E-18
124      729.0000      257.7520      247.0000      0.000000      0.000000      0.000000      0.000000      0.000000   1.268654E-17  5.856291E-18       2.166309      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  5.237542E-18
125      729.0000      257.7520      249.0000      0.000000      0.000000      0.000000      0.000000      0.000000   7.427062E-18  4.834008E-18       1.536419      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  4.244713E-18
126      729.0000      257.7520      251.0000      0.000000      0.000000      0.000000      0.000000      0.000000   6.152028E-18  4.740844E-18       1.297665      0.000000      0.000000      0.000000      0.000000      0.000000      0.000000  4.173042E-18
